"Code département";"Libellé département";"Code secteur";"Libellé secteur";"Code BV";"Inscrits";"Votants";"% Votants";"Abstentions";"% Abstentions";"Exprimés";"% Exprimés/inscrits";"% Exprimés/votants";"Blancs";"% Blancs/inscrits";"% Blancs/votants";"Nuls";"% Nuls/inscrits";"% Nuls/votants";"Numéro de panneau 1";"Nom candidat 1";"Prénom candidat 1";"Sexe candidat 1";"Nuance liste 1";"Libellé abrégé de liste 1";"Libellé de liste 1";"Voix 1";"% Voix/inscrits 1";"% Voix/exprimés 1";"Elu 1";"Sièges 1";"Numéro de panneau 2";"Nom candidat 2";"Prénom candidat 2";"Sexe candidat 2";"Nuance liste 2";"Libellé abrégé de liste 2";"Libellé de liste 2";"Voix 2";"% Voix/inscrits 2";"% Voix/exprimés 2";"Elu 2";"Sièges 2";"Numéro de panneau 3";"Nom candidat 3";"Prénom candidat 3";"Sexe candidat 3";"Nuance liste 3";"Libellé abrégé de liste 3";"Libellé de liste 3";"Voix 3";"% Voix/inscrits 3";"% Voix/exprimés 3";"Elu 3";"Sièges 3";"Numéro de panneau 4";"Nom candidat 4";"Prénom candidat 4";"Sexe candidat 4";"Nuance liste 4";"Libellé abrégé de liste 4";"Libellé de liste 4";"Voix 4";"% Voix/inscrits 4";"% Voix/exprimés 4";"Elu 4";"Sièges 4"
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2001";"1481";"978";"66,04%";"503";"33,96%";"967";"65,29%";"98,88%";"5";"0,34%";"0,51%";"6";"0,41%";"0,61%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"191";"12,90%";"19,75%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"549";"37,07%";"56,77%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"227";"15,33%";"23,47%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2002";"1229";"823";"66,97%";"406";"33,03%";"810";"65,91%";"98,42%";"9";"0,73%";"1,09%";"4";"0,33%";"0,49%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"138";"11,23%";"17,04%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"454";"36,94%";"56,05%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"218";"17,74%";"26,91%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2003";"1498";"944";"63,02%";"554";"36,98%";"922";"61,55%";"97,67%";"15";"1,00%";"1,59%";"7";"0,47%";"0,74%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"194";"12,95%";"21,04%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"535";"35,71%";"58,03%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"193";"12,88%";"20,93%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2004";"1481";"954";"64,42%";"527";"35,58%";"939";"63,40%";"98,43%";"10";"0,68%";"1,05%";"5";"0,34%";"0,52%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"181";"12,22%";"19,28%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"563";"38,01%";"59,96%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"195";"13,17%";"20,77%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2005";"1438";"1015";"70,58%";"423";"29,42%";"998";"69,40%";"98,33%";"7";"0,49%";"0,69%";"10";"0,70%";"0,99%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"187";"13,00%";"18,74%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"584";"40,61%";"58,52%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"227";"15,79%";"22,75%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2006";"1477";"976";"66,08%";"501";"33,92%";"953";"64,52%";"97,64%";"13";"0,88%";"1,33%";"10";"0,68%";"1,02%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"221";"14,96%";"23,19%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"487";"32,97%";"51,10%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"245";"16,59%";"25,71%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2007";"1346";"844";"62,70%";"502";"37,30%";"829";"61,59%";"98,22%";"11";"0,82%";"1,30%";"4";"0,30%";"0,47%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"159";"11,81%";"19,18%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"452";"33,58%";"54,52%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"218";"16,20%";"26,30%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2008";"1425";"968";"67,93%";"457";"32,07%";"947";"66,46%";"97,83%";"15";"1,05%";"1,55%";"6";"0,42%";"0,62%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"194";"13,61%";"20,49%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"588";"41,26%";"62,09%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"165";"11,58%";"17,42%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2009";"1703";"962";"56,49%";"741";"43,51%";"943";"55,37%";"98,02%";"10";"0,59%";"1,04%";"9";"0,53%";"0,94%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"253";"14,86%";"26,83%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"504";"29,59%";"53,45%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"186";"10,92%";"19,72%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2010";"1446";"711";"49,17%";"735";"50,83%";"689";"47,65%";"96,91%";"16";"1,11%";"2,25%";"6";"0,41%";"0,84%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"214";"14,80%";"31,06%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"309";"21,37%";"44,85%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"166";"11,48%";"24,09%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2011";"1744";"910";"52,18%";"834";"47,82%";"893";"51,20%";"98,13%";"7";"0,40%";"0,77%";"10";"0,57%";"1,10%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"280";"16,06%";"31,35%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"467";"26,78%";"52,30%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"146";"8,37%";"16,35%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2012";"1418";"944";"66,57%";"474";"33,43%";"927";"65,37%";"98,20%";"8";"0,56%";"0,85%";"9";"0,63%";"0,95%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"183";"12,91%";"19,74%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"599";"42,24%";"64,62%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"145";"10,23%";"15,64%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2013";"1636";"1106";"67,60%";"530";"32,40%";"1083";"66,20%";"97,92%";"12";"0,73%";"1,08%";"11";"0,67%";"0,99%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"265";"16,20%";"24,47%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"668";"40,83%";"61,68%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"150";"9,17%";"13,85%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2014";"1596";"1126";"70,55%";"470";"29,45%";"1105";"69,24%";"98,13%";"12";"0,75%";"1,07%";"9";"0,56%";"0,80%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"260";"16,29%";"23,53%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"693";"43,42%";"62,71%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"152";"9,52%";"13,76%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2015";"1514";"903";"59,64%";"611";"40,36%";"879";"58,06%";"97,34%";"12";"0,79%";"1,33%";"12";"0,79%";"1,33%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"186";"12,29%";"21,16%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"494";"32,63%";"56,20%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"199";"13,14%";"22,64%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2016";"1635";"1103";"67,46%";"532";"32,54%";"1085";"66,36%";"98,37%";"12";"0,73%";"1,09%";"6";"0,37%";"0,54%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"214";"13,09%";"19,72%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"569";"34,80%";"52,44%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"302";"18,47%";"27,83%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2017";"1642";"937";"57,06%";"705";"42,94%";"916";"55,79%";"97,76%";"13";"0,79%";"1,39%";"8";"0,49%";"0,85%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"257";"15,65%";"28,06%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"402";"24,48%";"43,89%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"257";"15,65%";"28,06%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2018";"1514";"756";"49,93%";"758";"50,07%";"729";"48,15%";"96,43%";"12";"0,79%";"1,59%";"15";"0,99%";"1,98%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"212";"14,00%";"29,08%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"302";"19,95%";"41,43%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"215";"14,20%";"29,49%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2019";"1540";"1022";"66,36%";"518";"33,64%";"984";"63,90%";"96,28%";"22";"1,43%";"2,15%";"16";"1,04%";"1,57%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"166";"10,78%";"16,87%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"533";"34,61%";"54,17%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"285";"18,51%";"28,96%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2020";"1774";"911";"51,35%";"863";"48,65%";"890";"50,17%";"97,69%";"13";"0,73%";"1,43%";"8";"0,45%";"0,88%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"239";"13,47%";"26,85%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"480";"27,06%";"53,93%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"171";"9,64%";"19,21%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2021";"1708";"800";"46,84%";"908";"53,16%";"769";"45,02%";"96,13%";"16";"0,94%";"2,00%";"15";"0,88%";"1,88%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"197";"11,53%";"25,62%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"335";"19,61%";"43,56%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"237";"13,88%";"30,82%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2022";"1646";"944";"57,35%";"702";"42,65%";"923";"56,08%";"97,78%";"10";"0,61%";"1,06%";"11";"0,67%";"1,17%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"205";"12,45%";"22,21%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"433";"26,31%";"46,91%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"285";"17,31%";"30,88%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2023";"1651";"1051";"63,66%";"600";"36,34%";"1035";"62,69%";"98,48%";"11";"0,67%";"1,05%";"5";"0,30%";"0,48%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"179";"10,84%";"17,29%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"496";"30,04%";"47,92%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"360";"21,80%";"34,78%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2024";"1545";"1063";"68,80%";"482";"31,20%";"1036";"67,06%";"97,46%";"15";"0,97%";"1,41%";"12";"0,78%";"1,13%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"161";"10,42%";"15,54%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"570";"36,89%";"55,02%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"305";"19,74%";"29,44%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2025";"1593";"1060";"66,54%";"533";"33,46%";"1043";"65,47%";"98,40%";"8";"0,50%";"0,75%";"9";"0,56%";"0,85%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"209";"13,12%";"20,04%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"638";"40,05%";"61,17%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"196";"12,30%";"18,79%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2026";"1463";"848";"57,96%";"615";"42,04%";"833";"56,94%";"98,23%";"8";"0,55%";"0,94%";"7";"0,48%";"0,83%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"199";"13,60%";"23,89%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"456";"31,17%";"54,74%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"178";"12,17%";"21,37%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2027";"1446";"939";"64,94%";"507";"35,06%";"920";"63,62%";"97,98%";"10";"0,69%";"1,06%";"9";"0,62%";"0,96%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"184";"12,72%";"20,00%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"497";"34,37%";"54,02%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"239";"16,53%";"25,98%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2028";"1470";"829";"56,39%";"641";"43,61%";"809";"55,03%";"97,59%";"12";"0,82%";"1,45%";"8";"0,54%";"0,97%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"151";"10,27%";"18,67%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"404";"27,48%";"49,94%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"254";"17,28%";"31,40%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2029";"1684";"1031";"61,22%";"653";"38,78%";"1005";"59,68%";"97,48%";"15";"0,89%";"1,45%";"11";"0,65%";"1,07%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"220";"13,06%";"21,89%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"487";"28,92%";"48,46%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"298";"17,70%";"29,65%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2030";"1881";"694";"36,90%";"1187";"63,10%";"674";"35,83%";"97,12%";"7";"0,37%";"1,01%";"13";"0,69%";"1,87%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"229";"12,17%";"33,98%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"288";"15,31%";"42,73%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"157";"8,35%";"23,29%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2031";"1685";"871";"51,69%";"814";"48,31%";"850";"50,45%";"97,59%";"12";"0,71%";"1,38%";"9";"0,53%";"1,03%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"220";"13,06%";"25,88%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"433";"25,70%";"50,94%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"197";"11,69%";"23,18%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2032";"1564";"920";"58,82%";"644";"41,18%";"910";"58,18%";"98,91%";"7";"0,45%";"0,76%";"3";"0,19%";"0,33%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"191";"12,21%";"20,99%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"470";"30,05%";"51,65%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"249";"15,92%";"27,36%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
